fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-10-31,2022-12-06,-0.2678,0.2,-0.4678,-233.9
2022-07-31,2022-09-07,-0.1,0.11,-0.21,-190.9091
2022-04-30,2022-06-28,0.3,0.39,-0.09,-23.0769
2022-01-31,2022-03-03,0.32,0.3,0.02,6.6667
2021-10-31,2021-12-07,0.78,0.62,0.16,25.8065
2021-07-31,2021-09-08,-0.17,-0.24,0.07,29.1667
2021-04-30,2021-06-29,1.04,0.81,0.23,28.3951
2021-01-31,2021-03-09,0.14,0.0033,0.1367,4142.4242
2020-10-31,2020-12-08,0.48,0.31,0.17,54.8387
2020-07-31,2020-09-09,0.44,0.4,0.04,10
2020-04-30,2020-06-23,0.75,0.7,0.05,7.1429
2020-01-31,2020-03-03,-0.01,0.13,-0.14,-107.6923
2019-10-31,2019-12-03,0.34,0.29,0.05,17.2414
2019-07-31,2019-09-04,0.74,0.36,0.38,105.5556
2019-04-30,2019-06-25,0.26,0.26,0,0
2019-01-31,2019-03-05,0.35,0.14,0.21,150
2018-10-31,2018-11-29,0.29,0.16,0.13,81.25
2018-07-31,2018-09-05,0.85,0.29,0.56,193.1034
2018-04-30,2018-06-26,0.77,0.54,0.23,42.5926
2018-01-31,2018-03-06,-0.04,0.05,-0.09,-180
2017-10-31,2017-12-05,0.29,-0.06,0.35,583.3333
2017-07-31,2017-08-29,-0.19,-0.34,0.15,44.1176
2017-04-30,2017-06-27,1.3,1.03,0.27,26.2136
2017-01-31,2017-03-07,-0.09,-0.34,0.25,73.5294
2016-10-31,2016-12-06,-0.18,-0.01,-0.17,-1700
2016-07-31,2016-08-30,-0.51,-0.17,-0.34,-200
2016-04-30,2016-06-28,0.23,-0.06,0.29,483.3333
2016-01-31,2016-03-08,0.27,0.05,0.22,440
2015-10-31,2015-12-08,0.19,-0.09,0.28,311.1111
2015-07-31,2015-09-01,-0.3,-0.15,-0.15,-100
2015-04-30,2015-06-30,0.31,0.18,0.13,72.2222
2015-01-31,2015-03-03,0.1,0.06,0.04,66.6667
2014-10-31,2014-11-25,-0.13,-0.11,-0.02,-18.1818
2014-07-31,2014-09-03,-0.16,-0.1,-0.06,-60
2014-04-30,2014-07-08,0.35,0.22,0.13,59.0909
2014-01-31,2014-03-04,0.49,0.19,0.3,157.8947
2013-10-31,2013-11-26,0.07,0.07,0,0
2013-07-31,2013-08-27,-0.17,-0.07,-0.1,-142.8571
2013-04-30,2013-06-25,-0.32,-0.1,-0.22,-220
2013-01-31,2013-03-05,0.17,0.37,-0.2,-54.0541
2012-10-31,2012-12-04,0.39,0.22,0.17,77.2727
2012-07-31,2012-09-05,-0.06,-0.03,-0.03,-100
2012-04-30,2012-06-26,0.8,0.72,0.08,11.1111
2012-01-31,2012-03-06,0.26,0.41,-0.15,-36.5854
2011-10-31,2011-12-06,0.3,0.2,0.1,50
2011-07-31,2011-09-07,0.01,0.01,0,0
2011-04-30,2011-06-21,0.79,0.69,0.1,14.4928
2011-01-31,2011-03-08,0.52,0.38,0.14,36.8421
2010-10-31,2010-12-07,0.01,-0.06,0.07,116.6667
2010-07-31,2010-09-08,-0.16,-0.22,0.06,27.2727
2010-04-30,2010-06-24,0.71,0.59,0.12,20.339
2010-01-31,2010-03-09,0.3,0.32,-0.02,-6.25
2009-10-31,2009-12-08,0.1,0.05,0.05,100
2009-07-31,2009-09-08,-0.17,0.12,-0.29,-241.6667
2009-04-30,2009-06-23,0.27,0.26,0.01,3.8462
2009-01-31,2009-03-09,0.21,0.28,-0.07,-25
2008-10-31,2008-12-03,0.41,0.27,0.14,51.8519
2008-07-31,2008-09-09,0.22,0.18,0.04,22.2222
2008-04-30,2008-06-24,0.3,0.27,0.03,11.1111
2008-01-31,2008-03-03,0.28,0.26,0.02,7.6923
2007-10-31,2007-12-04,0.24,0.21,0.03,14.2857
2007-07-31,2007-09-05,0.18,0.17,0.01,5.8824
2007-04-30,2007-06-26,0.27,0.26,0.01,3.8462
2007-01-31,2007-03-08,0.57,0.25,0.32,128
