fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-07,0.1,0.14,-0.04,-28.5714
2022-06-30,2022-08-04,0.19,0.2,-0.01,-5
2022-03-31,2022-05-02,0.15,0.14,0.01,7.1429
2021-12-31,2022-02-03,0.13,0.08,0.05,62.5
2021-09-30,2021-11-08,0.12,0.19,-0.07,-36.8421
2021-06-30,2021-08-04,0.18,0.16,0.02,12.5
2021-03-31,2021-05-03,0.14,0.12,0.02,16.6667
2020-12-31,2021-02-03,0.11,0.09,0.02,22.2222
2020-09-30,2020-11-09,0.17,0.15,0.02,13.3333
2020-06-30,2020-08-05,0.11,0.09,0.02,22.2222
2020-03-31,2020-05-04,0.15,0.12,0.03,25
2019-12-31,2020-02-04,0.08,0.07,0.01,14.2857
2019-09-30,2019-11-05,0.19,0.2,-0.01,-5
2019-06-30,2019-08-05,0.24,0.2,0.04,20
2019-03-31,2019-05-06,0.12,0.14,-0.02,-14.2857
2018-12-31,2019-02-04,0.07,0.07,0,0
2018-09-30,2018-11-05,0.17,0.17,0,0
2018-06-30,2018-08-06,0.19,0.19,0,0
2018-03-31,2018-05-07,0.12,0.1,0.02,20
2017-12-31,2018-02-01,0.06,0.06,0,0
2017-09-30,2017-11-01,0.15,0.15,0,0
2017-06-30,2017-08-03,0.16,0.16,0,0
2017-03-31,2017-04-27,0.09,0.09,0,0
2016-12-31,2017-02-02,0.04,0.05,-0.01,-20
2016-09-30,2016-11-02,0.17,0.18,-0.01,-5.5556
2016-06-30,2016-08-03,0.18,0.17,0.01,5.8824
2016-03-31,2016-04-26,0.1,0.09,0.01,11.1111
2015-12-31,2016-02-03,0.04,0.03,0.01,33.3333
2015-09-30,2015-11-04,0.14,0.15,-0.01,-6.6667
2015-06-30,2015-07-30,0.15,0.15,0,0
2015-03-31,2015-04-28,0.08,0.08,0,0
2014-12-31,2015-02-03,0.03,0.04,-0.01,-25
2014-09-30,2014-10-28,0.12,0.12,0,0
2014-06-30,2014-08-04,0.11,0.11,0,0
2014-03-31,2014-04-29,0.07,0.07,0,0
2013-12-31,2014-02-04,0.01,-0.01,0.02,200
2013-09-30,2013-10-29,0.08,0.07,0.01,14.2857
2013-06-30,2013-07-30,0.08,0.08,0,0
2013-03-31,2013-04-30,0.05,0.02,0.03,150
2012-12-31,2013-02-05,-0.02,-0.01,-0.01,-100
2012-09-30,2012-10-30,0.03,0.04,-0.01,-25
2012-06-30,2012-07-31,0.05,0.04,0.01,25
2012-03-31,2012-05-01,-0.01,-0.04,0.03,75
2011-12-31,2012-01-31,-0.07,-0.07,0,0
2011-09-30,2011-11-01,-0.03,None,None,None
2011-06-30,2011-08-02,-0.0174,0.03,-0.0474,-158
2011-03-31,2011-05-02,-0.07,-0.07,0,0
2010-12-31,2011-02-01,-0.06,-0.05,-0.01,-20
2010-09-30,2010-11-02,-0.0453,None,None,None
2010-06-30,2010-08-03,-0.01,-0.01,0,0
2010-03-31,2010-05-04,-0.11,-0.09,-0.02,-22.2222
2009-12-31,2010-02-02,-0.07,-0.07,0,0
2009-09-30,2009-11-03,-0.03,-0.08,0.05,62.5
2009-06-30,2009-08-03,-0.13,-0.09,-0.04,-44.4444
2009-03-31,2009-05-05,-0.13,-0.05,-0.08,-160
2008-12-31,2009-02-03,-3.4662,-0.04,-3.4262,-8565.5
2008-09-30,2008-11-04,0.15,0.13,0.02,15.3846
2008-06-30,2008-08-05,0.18,0.1,0.08,80
2008-03-31,2008-04-29,0.06,0.09,-0.03,-33.3333
2007-12-31,2008-02-05,0.07,0.09,-0.02,-22.2222
2007-09-30,2007-11-05,0.13,0.18,-0.05,-27.7778
2007-06-30,2007-08-06,0.17,0.19,-0.02,-10.5263
2007-03-31,2007-05-01,0.16,0.15,0.01,6.6667
2006-12-31,2007-02-01,0.15,0.17,-0.02,-11.7647
2006-09-30,2006-11-02,0.15,0.18,-0.03,-16.6667
2006-06-30,2006-08-01,0.21,0.17,0.04,23.5294
2006-03-31,2006-05-31,-0.0157,None,None,None
