fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-24,3.54,3.72,-0.18,-4.8387
2022-06-30,2022-07-20,3.96,3.79,0.17,4.4855
2022-03-31,2022-04-27,4.22,3.62,0.6,16.5746
2021-12-31,2022-01-19,3.64,3.68,-0.04,-1.087
2021-09-30,2021-10-20,3.54,3.53,0.01,0.2833
2021-06-30,2021-07-21,5.55,3.99,1.56,39.0977
2021-03-31,2021-04-21,5.04,2.82,2.22,78.7234
2020-12-31,2021-01-20,2.59,2.42,0.17,7.0248
2020-09-30,2020-10-21,2.45,1.56,0.89,57.0513
2020-06-30,2020-07-22,-1.2,-0.28,-0.92,-328.5714
2020-03-31,2020-04-22,-0.25,0.78,-1.03,-132.0513
2019-12-31,2020-01-23,2.25,2.24,0.01,0.4464
2019-09-30,2019-10-22,2.36,2.28,0.08,3.5088
2019-06-30,2019-07-23,2.32,2.11,0.21,9.9526
2019-03-31,2019-04-25,2.15,2.02,0.13,6.4356
2018-12-31,2019-01-24,2.03,2.06,-0.03,-1.4563
2018-09-30,2018-10-25,2.05,2.05,0,0
2018-06-30,2018-07-26,1.91,1.88,0.03,1.5957
2018-03-31,2018-04-26,1.82,1.77,0.05,2.8249
2017-12-31,2018-01-24,1.51,1.54,-0.03,-1.9481
2017-09-30,2017-10-24,1.59,1.54,0.05,3.2468
2017-06-30,2017-07-26,1.4,1.45,-0.05,-3.4483
2017-03-31,2017-04-25,1.43,1.44,-0.01,-0.6944
2016-12-31,2017-01-24,1.4,1.38,0.02,1.4493
2016-09-30,2016-10-25,1.56,1.47,0.09,6.1224
2016-06-30,2016-07-19,1.47,1.42,0.05,3.5211
2016-03-31,2016-04-19,1.35,1.29,0.06,4.6512
2015-12-31,2016-01-27,1.14,1.3,-0.16,-12.3077
2015-09-30,2015-10-20,1.38,1.33,0.05,3.7594
2015-06-30,2015-07-22,1.33,1.32,0.01,0.7576
2015-03-31,2015-04-21,1.28,1.27,0.01,0.7874
2014-12-31,2015-01-21,1.19,1.3,-0.11,-8.4615
2014-09-30,2014-10-21,1.37,1.34,0.03,2.2388
2014-06-30,2014-07-22,1.35,1.3,0.05,3.8462
2014-03-31,2014-04-22,1.31,1.25,0.06,4.8
2013-12-31,2014-01-23,1.23,1.18,0.05,4.2373
2013-09-30,2013-10-21,1.2,1.21,-0.01,-0.8264
2013-06-30,2013-07-23,1.2,1.15,0.05,4.3478
2013-03-31,2013-04-23,1.33,1.13,0.2,17.6991
2012-09-30,2012-12-20,1.07,1.13,-0.06,-5.3097
2012-06-30,2012-09-27,1.21,1.03,0.18,17.4757
2012-03-31,2012-06-19,1,1,0,0
2011-12-31,2012-03-21,1.18,0.94,0.24,25.5319
2011-09-30,2011-12-15,0.95,0.92,0.03,3.2609
2011-06-30,2011-09-22,1.18,0.96,0.22,22.9167
2011-03-31,2011-06-23,1.09,0.75,0.34,45.3333
2010-12-31,2011-03-22,0.84,0.6,0.24,40
2010-09-30,2010-12-16,0.64,0.45,0.19,42.2222
2010-06-30,2010-09-20,0.47,0.38,0.09,23.6842
2010-03-31,2010-06-24,0.33,0.11,0.22,200
2009-12-31,2010-03-16,-0.22,-0.08,-0.14,-175
2009-09-30,2009-12-17,0.12,0.14,-0.02,-14.2857
2009-06-30,2009-09-17,0.52,-0.11,0.63,572.7273
2009-03-31,2009-06-18,-0.18,-0.3,0.12,40
2008-12-31,2009-03-19,-0.36,-0.16,-0.2,-125
2008-09-30,2008-12-18,-0.19,0.13,-0.32,-246.1538
2008-06-30,2008-09-25,0.37,0.35,0.02,5.7143
2008-03-31,2008-06-26,0.42,0.37,0.05,13.5135
2007-12-31,2008-03-19,0.5,0.4,0.1,25
2007-09-30,2007-12-20,0.4,0.36,0.04,11.1111
2007-06-30,2007-08-10,0.44,0.43,0.01,2.3256
2007-03-31,2007-06-20,0.4384,None,None,None
